方法,资料,企业编号,来源组,余额走势,预测日期,预测内容,实际余额_cny,预测余额_cny,预测下限_cny,预测上限_cny,绝对误差_cny,实际余额是否落在范围内,范围宽度占预测日余额比例,漏出范围扣分
B_GRU_选用版本,逐笔金额余额用途,business_102_d2_m_abundant_t10,F-SHAPE-D2-M-10,长期上升,2025-05-12,下一银行营业日的日末余额,3212454.67,3209746.9034943944,3099733.6500513344,3319760.1569374544,2707.766505605541,1,0.0684917078957942,0.0684917078957942
B_GRU_选用版本,逐笔金额余额用途,business_102_d2_m_abundant_t10,F-SHAPE-D2-M-10,长期上升,2025-05-12,以后10个银行营业日的日均余额,3211926.4329999997,3215496.537664488,2516166.8652922963,3914826.2100366796,3570.10466448823,1,0.43538648429998966,0.43538648429998966
B_GRU_选用版本,逐笔金额余额用途,business_102_d2_m_abundant_t10,F-SHAPE-D2-M-10,长期上升,2025-05-12,以后30个银行营业日的日均余额,3699233.9060000004,3243583.539722078,2217097.583575923,4270069.495868233,455650.3662779224,1,0.6390664221550899,0.6390664221550899
B_GRU_选用版本,逐笔金额余额用途,business_102_d2_m_abundant_t11,F-SHAPE-D2-M-11,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,3178119.21,3313509.1335451654,3200102.824522587,3426915.442567744,135389.92354516545,0,0.06849170789579422,0.13487669640974884
B_GRU_选用版本,逐笔金额余额用途,business_102_d2_m_abundant_t11,F-SHAPE-D2-M-11,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,3351846.8320000004,3321611.441246006,2600712.8726499304,4042510.009842082,30235.39075399423,1,0.43538648429998944,0.43538648429998944
B_GRU_选用版本,逐笔金额余额用途,business_102_d2_m_abundant_t11,F-SHAPE-D2-M-11,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,3645877.603333333,3365041.9757112754,2306896.889489473,4423187.061933078,280835.6276220577,1,0.6390664221550899,0.6390664221550899
B_GRU_选用版本,逐笔金额余额用途,business_102_d2_m_abundant_t12,F-SHAPE-D2-M-12,长期上升,2025-05-12,下一银行营业日的日末余额,3933394.75,3930746.3028307147,3795958.344901033,4065534.2607603963,2648.4471692852676,1,0.06849170789579408,0.06849170789579408
B_GRU_选用版本,逐笔金额余额用途,business_102_d2_m_abundant_t12,F-SHAPE-D2-M-12,长期上升,2025-05-12,以后10个银行营业日的日均余额,3867034.218,3954099.405666435,3097282.4721733425,4810916.339159528,87065.18766643526,1,0.43538648429998944,0.43538648429998944
B_GRU_选用版本,逐笔金额余额用途,business_102_d2_m_abundant_t12,F-SHAPE-D2-M-12,长期上升,2025-05-12,以后30个银行营业日的日均余额,4085134.505000001,3926948.439020734,2669300.4598702253,5184596.418171242,158186.065979267,1,0.6390664221550898,0.6390664221550898
B_GRU_选用版本,逐笔金额余额用途,business_102_e2_s_abundant_t07,F-SHAPE-E2-S-07,长期下降,2025-05-12,下一银行营业日的日末余额,1309069.96,1306699.9790609276,1261869.7604031882,1351530.197718667,2369.980939072324,1,0.06849170789579415,0.06849170789579415
B_GRU_选用版本,逐笔金额余额用途,business_102_e2_s_abundant_t07,F-SHAPE-E2-S-07,长期下降,2025-05-12,以后10个银行营业日的日均余额,1346496.9190000002,1317399.2563538877,1032423.5725603238,1602374.9401474516,29097.662646112498,1,0.4353864842999895,0.4353864842999895
B_GRU_选用版本,逐笔金额余额用途,business_102_e2_s_abundant_t07,F-SHAPE-E2-S-07,长期下降,2025-05-12,以后30个银行营业日的日均余额,1276911.976,1321268.2655272868,902976.9376833334,1739559.5933712402,44356.289527286775,1,0.63906642215509,0.63906642215509
B_GRU_选用版本,逐笔金额余额用途,business_102_e2_s_abundant_t08,F-SHAPE-E2-S-08,长期下降,2025-05-12,下一银行营业日的日末余额,1395335.14,1394348.5997752077,1346564.1563623992,1442133.0431880162,986.5402247922029,1,0.06849170789579409,0.06849170789579409
B_GRU_选用版本,逐笔金额余额用途,business_102_e2_s_abundant_t08,F-SHAPE-E2-S-08,长期下降,2025-05-12,以后10个银行营业日的日均余额,1399281.4,1409692.5405608278,1105937.5100484109,1713447.5710732448,10411.140560827916,1,0.4353864842999897,0.4353864842999897
B_GRU_选用版本,逐笔金额余额用途,business_102_e2_s_abundant_t08,F-SHAPE-E2-S-08,长期下降,2025-05-12,以后30个银行营业日的日均余额,1327069.2299999997,1409290.6845052724,963434.7666917366,1855146.6023188082,82221.45450527268,1,0.63906642215509,0.63906642215509
B_GRU_选用版本,逐笔金额余额用途,business_102_e2_s_abundant_t09,F-SHAPE-E2-S-09,冲高回落,2025-05-12,下一银行营业日的日末余额,1505817.24,1489829.8464160897,1438736.609004943,1540923.0838272364,15987.393583910307,1,0.06849170789579426,0.06849170789579426
B_GRU_选用版本,逐笔金额余额用途,business_102_e2_s_abundant_t09,F-SHAPE-E2-S-09,冲高回落,2025-05-12,以后10个银行营业日的日均余额,1498041.691,1500320.391477777,1175532.0967868534,1825108.6861687005,2278.700477776816,1,0.43538648429998944,0.43538648429998944
B_GRU_选用版本,逐笔金额余额用途,business_102_e2_s_abundant_t09,F-SHAPE-E2-S-09,冲高回落,2025-05-12,以后30个银行营业日的日均余额,1444591.6820000003,1501270.486015799,1024541.6463971399,1977999.325634458,56678.80401579873,1,0.63906642215509,0.63906642215509
B_GRU_选用版本,逐笔金额余额用途,business_102_e2_s_abundant_t10,F-SHAPE-E2-S-10,长期下降,2025-05-12,下一银行营业日的日末余额,1517602.97,1521192.526392332,1469000.5042505548,1573384.5485341093,3589.5563923320733,1,0.06849170789579416,0.06849170789579416
B_GRU_选用版本,逐笔金额余额用途,business_102_e2_s_abundant_t10,F-SHAPE-E2-S-10,长期下降,2025-05-12,以后10个银行营业日的日均余额,1447099.6520000002,1532116.0881927873,1200343.0644657651,1863889.1119198094,85016.43619278702,1,0.43538648429998944,0.43538648429998944
B_GRU_选用版本,逐笔金额余额用途,business_102_e2_s_abundant_t10,F-SHAPE-E2-S-10,长期下降,2025-05-12,以后30个银行营业日的日均余额,1428263.719333333,1535799.4640178932,1048818.340610501,2022780.5874252855,107535.74468456022,1,0.6390664221550901,0.6390664221550901
B_GRU_选用版本,逐笔金额余额用途,business_102_e2_s_abundant_t11,F-SHAPE-E2-S-11,冲高回落,2025-05-12,下一银行营业日的日末余额,1412708.21,1413174.4323490264,1364795.0333183713,1461553.8313796816,466.22234902647324,1,0.06849170789579422,0.06849170789579422
B_GRU_选用版本,逐笔金额余额用途,business_102_e2_s_abundant_t11,F-SHAPE-E2-S-11,冲高回落,2025-05-12,以后10个银行营业日的日均余额,1426692.802,1423315.7871548033,1115778.7567079877,1730852.8176016188,3377.0148451966234,1,0.4353864842999894,0.4353864842999894
B_GRU_选用版本,逐笔金额余额用途,business_102_e2_s_abundant_t11,F-SHAPE-E2-S-11,冲高回落,2025-05-12,以后30个银行营业日的日均余额,1467346.3476666668,1438659.8789645482,987252.6883076376,1890067.0696214589,28686.46870211861,1,0.6390664221550898,0.6390664221550898
B_GRU_选用版本,逐笔金额余额用途,business_102_e2_s_abundant_t12,F-SHAPE-E2-S-12,长期下降,2025-05-12,下一银行营业日的日末余额,1519542.52,1514814.8776447535,1463047.734908986,1566582.0203805212,4727.642355246469,1,0.06849170789579412,0.06849170789579412
B_GRU_选用版本,逐笔金额余额用途,business_102_e2_s_abundant_t12,F-SHAPE-E2-S-12,长期下降,2025-05-12,以后10个银行营业日的日均余额,1462905.128,1523988.698195621,1194916.5379237107,1853060.8584675312,61083.57019562088,1,0.43538648429998966,0.43538648429998966
B_GRU_选用版本,逐笔金额余额用途,business_102_e2_s_abundant_t12,F-SHAPE-E2-S-12,长期下降,2025-05-12,以后30个银行营业日的日均余额,1438778.1796666665,1531714.1448738282,1048697.3869376401,2014730.9028100162,92935.96520716161,1,0.63906642215509,0.63906642215509
B_GRU_选用版本,逐笔金额余额用途,business_102_e3_m_abundant_t07,F-SHAPE-E3-M-07,长期波动或平稳,2025-05-12,下一银行营业日的日末余额,3513081.98,3486770.4980274076,3367333.292074066,3606207.703980749,26311.481972592417,1,0.06849170789579424,0.06849170789579424
B_GRU_选用版本,逐笔金额余额用途,business_102_e3_m_abundant_t07,F-SHAPE-E3-M-07,长期波动或平稳,2025-05-12,以后10个银行营业日的日均余额,3580232.34,3516315.9306362486,2757080.29770743,4275551.563565067,63916.4093637513,1,0.43538648429998944,0.43538648429998944
B_GRU_选用版本,逐笔金额余额用途,business_102_e3_m_abundant_t07,F-SHAPE-E3-M-07,长期波动或平稳,2025-05-12,以后30个银行营业日的日均余额,3384013.4883333337,3523494.2681576014,2409077.498219098,4637911.038096105,139480.7798242676,1,0.6390664221550898,0.6390664221550898
B_GRU_选用版本,逐笔金额余额用途,business_102_e3_m_abundant_t08,F-SHAPE-E3-M-08,长期波动或平稳,2025-05-12,下一银行营业日的日末余额,3872542.72,3851834.464679783,3719998.7808613298,3983670.1484982367,20708.255320216995,1,0.06849170789579413,0.06849170789579413
B_GRU_选用版本,逐笔金额余额用途,business_102_e3_m_abundant_t08,F-SHAPE-E3-M-08,长期波动或平稳,2025-05-12,以后10个银行营业日的日均余额,3576668.464,3874154.9751515617,3036104.9885702487,4712204.961732875,297486.5111515615,1,0.4353864842999896,0.4353864842999896
B_GRU_选用版本,逐笔金额余额用途,business_102_e3_m_abundant_t08,F-SHAPE-E3-M-08,长期波动或平稳,2025-05-12,以后30个银行营业日的日均余额,3594791.7050000005,3916788.8058309676,2686687.2160383384,5146890.395623596,321997.1008309671,1,0.6390664221550898,0.6390664221550898
B_GRU_选用版本,逐笔金额余额用途,business_102_e3_m_abundant_t09,F-SHAPE-E3-M-09,长期上升,2025-05-12,下一银行营业日的日末余额,3635120.17,3631626.8942313553,3507139.0998064806,3756114.68865623,3493.275768644642,1,0.0684917078957941,0.0684917078957941
B_GRU_选用版本,逐笔金额余额用途,business_102_e3_m_abundant_t09,F-SHAPE-E3-M-09,长期上升,2025-05-12,以后10个银行营业日的日均余额,3534364.858,3656112.4849691484,2864771.389557008,4447453.580381288,121747.6269691484,1,0.4353864842999895,0.4353864842999895
B_GRU_选用版本,逐笔金额余额用途,business_102_e3_m_abundant_t09,F-SHAPE-E3-M-09,长期上升,2025-05-12,以后30个银行营业日的日均余额,3676876.248000001,3646124.971959356,2484583.351386505,4807666.592532207,30751.27604064485,1,0.6390664221550899,0.6390664221550899
B_GRU_选用版本,逐笔金额余额用途,business_102_e3_m_abundant_t10,F-SHAPE-E3-M-10,长期上升,2025-05-12,下一银行营业日的日末余额,3465682.7,3511055.405224075,3390825.5502145924,3631285.260233558,45372.70522407489,1,0.06849170789579416,0.06849170789579416
B_GRU_选用版本,逐笔金额余额用途,business_102_e3_m_abundant_t10,F-SHAPE-E3-M-10,长期上升,2025-05-12,以后10个银行营业日的日均余额,3725426.9379999996,3531841.358825244,2767567.0329445405,4296115.6847059475,193585.5791747556,1,0.4353864842999894,0.4353864842999894
B_GRU_选用版本,逐笔金额余额用途,business_102_e3_m_abundant_t10,F-SHAPE-E3-M-10,长期上升,2025-05-12,以后30个银行营业日的日均余额,3653302.226333334,3535406.5373107633,2413593.9027939728,4657219.171827554,117895.68902257085,1,0.6390664221550898,0.6390664221550898
B_GRU_选用版本,逐笔金额余额用途,business_102_e3_m_abundant_t11,F-SHAPE-E3-M-11,冲高回落,2025-05-12,下一银行营业日的日末余额,3411016.1,3342472.5608061235,3227766.7949102432,3457178.326702004,68543.53919387655,1,0.06849170789579431,0.06849170789579431
B_GRU_选用版本,逐笔金额余额用途,business_102_e3_m_abundant_t11,F-SHAPE-E3-M-11,冲高回落,2025-05-12,以后10个银行营业日的日均余额,3358171.518,3364380.5896985577,2635221.664090695,4093539.5153064206,6209.0716985575855,1,0.4353864842999895,0.4353864842999895
B_GRU_选用版本,逐笔金额余额用途,business_102_e3_m_abundant_t11,F-SHAPE-E3-M-11,冲高回落,2025-05-12,以后30个银行营业日的日均余额,3008153.2436666656,3380522.727782198,2310252.9730380513,4450792.482526345,372369.4841155326,1,0.6390664221550897,0.6390664221550897
B_GRU_选用版本,逐笔金额余额用途,business_102_e3_m_abundant_t12,F-SHAPE-E3-M-12,长期波动或平稳,2025-05-12,下一银行营业日的日末余额,3678619.68,3740727.4803926693,3612529.111734393,3868925.8490509456,62107.80039266916,1,0.06849170789579426,0.06849170789579426
B_GRU_选用版本,逐笔金额余额用途,business_102_e3_m_abundant_t12,F-SHAPE-E3-M-12,长期波动或平稳,2025-05-12,以后10个银行营业日的日均余额,3728718.4970000004,3760080.493159643,2945152.1063826466,4575008.879936639,31361.99615964247,1,0.4353864842999895,0.4353864842999895
B_GRU_选用版本,逐笔金额余额用途,business_102_e3_m_abundant_t12,F-SHAPE-E3-M-12,长期波动或平稳,2025-05-12,以后30个银行营业日的日均余额,3708566.0253333333,3833986.067384131,2637822.687881156,5030149.446887106,125420.04205079749,1,0.63906642215509,0.63906642215509
B_GRU_选用版本,逐笔金额余额用途,contract_diversity_t05_0002,contract_diversity_t05_0002,长期下降,2025-05-09,下一银行营业日的日末余额,1199350.08,1198007.4788035064,1156934.7111314277,1239080.246475585,1342.6011964937206,1,0.06849170789579416,0.06849170789579416
B_GRU_选用版本,逐笔金额余额用途,contract_diversity_t05_0002,contract_diversity_t05_0002,长期下降,2025-05-09,以后10个银行营业日的日均余额,1089053.0470000003,1210658.5883879506,949568.180999895,1471748.9957760063,121605.5413879503,1,0.43538648429998955,0.43538648429998955
B_GRU_选用版本,逐笔金额余额用途,contract_diversity_t05_0002,contract_diversity_t05_0002,长期下降,2025-05-09,以后30个银行营业日的日均余额,1061960.1453333334,1212102.6294667842,828870.4471982737,1595334.8117352948,150142.48413345078,1,0.63906642215509,0.63906642215509
B_GRU_选用版本,逐笔金额余额用途,matrix_t07_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-15,下一银行营业日的日末余额,3857348.08,3795155.8457864164,3665133.935061903,3925177.7565109297,62192.23421358364,1,0.06849170789579408,0.06849170789579408
B_GRU_选用版本,逐笔金额余额用途,matrix_t07_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-15,以后10个银行营业日的日均余额,3809836.1350000002,3822895.7108967165,2996375.474630434,4649415.947162999,13059.575896716211,1,0.4353864842999895,0.4353864842999895
B_GRU_选用版本,逐笔金额余额用途,matrix_t07_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-15,以后30个银行营业日的日均余额,3888821.190333334,3840297.4005604843,2627119.3408907866,5053475.460230182,48523.78977284953,1,0.6390664221550898,0.6390664221550898
B_GRU_选用版本,逐笔金额余额用途,matrix_t07_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-08,下一银行营业日的日末余额,3383478.33,3495626.286524379,3375923.5125351353,3615329.060513623,112147.95652437909,1,0.06849170789579424,0.06849170789579424
B_GRU_选用版本,逐笔金额余额用途,matrix_t07_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-08,以后10个银行营业日的日均余额,3290770.2700000005,3556890.384131352,2795966.5945329703,4317814.173729734,266120.11413135147,1,0.4353864842999897,0.4353864842999897
B_GRU_选用版本,逐笔金额余额用途,matrix_t07_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-08,以后30个银行营业日的日均余额,3598615.725666667,3563411.8354897224,2446517.1653826153,4680306.50559683,35203.890176944435,1,0.6390664221550899,0.6390664221550899
B_GRU_选用版本,逐笔金额余额用途,matrix_t07_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-09,下一银行营业日的日末余额,3650145.41,3569407.9546665386,3446640.3623614865,3692175.5469715907,80737.45533346152,1,0.06849170789579413,0.06849170789579413
B_GRU_选用版本,逐笔金额余额用途,matrix_t07_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-09,以后10个银行营业日的日均余额,3656289.8,3642765.1524370685,2862358.997563635,4423171.307310502,13524.647562931292,1,0.4353864842999896,0.4353864842999896
B_GRU_选用版本,逐笔金额余额用途,matrix_t07_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-09,以后30个银行营业日的日均余额,3831493.975,3747055.811855706,2601564.651227162,4892546.97248425,84438.16314429417,1,0.6390664221550901,0.6390664221550901
B_GRU_选用版本,逐笔金额余额用途,matrix_t08_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期下降,2025-05-09,下一银行营业日的日末余额,2400769.93,2395857.531352895,2313641.1149676116,2478073.947738178,4912.398647105321,1,0.06849170789579427,0.06849170789579427
B_GRU_选用版本,逐笔金额余额用途,matrix_t08_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期下降,2025-05-09,以后10个银行营业日的日均余额,2267424.034999999,2440153.1789374393,1917521.7892195233,2962784.5686553554,172729.14393744012,1,0.43538648429998955,0.43538648429998955
B_GRU_选用版本,逐笔金额余额用途,matrix_t08_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期下降,2025-05-09,以后30个银行营业日的日均余额,2259048.5616666665,2414227.5482669207,1647101.823475608,3181353.273058234,155178.9866002542,1,0.6390664221550899,0.6390664221550899
B_GRU_选用版本,逐笔金额余额用途,matrix_t08_f03_c02_calendar01_revision01,shared_contract_factory,长期下降,2025-05-08,下一银行营业日的日末余额,2218302.92,2307958.6014808672,2228962.7247886304,2386954.478173104,89655.68148086732,0,0.06849170789579406,0.11470350187673317
B_GRU_选用版本,逐笔金额余额用途,matrix_t08_f03_c02_calendar01_revision01,shared_contract_factory,长期下降,2025-05-08,以后10个银行营业日的日均余额,2198841.082,2347149.444074698,1844990.3056348087,2849308.582514587,148308.36207469786,1,0.4353864842999895,0.4353864842999895
B_GRU_选用版本,逐笔金额余额用途,matrix_t08_f03_c02_calendar01_revision01,shared_contract_factory,长期下降,2025-05-08,以后30个银行营业日的日均余额,2443778.928,2350310.497394457,1613234.231760664,3087386.76302825,93468.43060554285,1,0.6390664221550898,0.6390664221550898
B_GRU_选用版本,逐笔金额余额用途,matrix_t09_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-16,下一银行营业日的日末余额,3485079.98,3435646.772532723,3317662.7465843433,3553630.7984811026,49433.20746727707,1,0.06849170789579412,0.06849170789579412
B_GRU_选用版本,逐笔金额余额用途,matrix_t09_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-16,以后10个银行营业日的日均余额,3555932.0560000003,3462265.500691841,2712267.4083771044,4212263.593006577,93666.55530815944,1,0.4353864842999896,0.4353864842999896
B_GRU_选用版本,逐笔金额余额用途,matrix_t09_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-16,以后30个银行营业日的日均余额,3675386.6749999993,3474131.7600713363,2373273.9825283946,4574989.5376142785,201254.91492866306,1,0.63906642215509,0.63906642215509
B_GRU_选用版本,逐笔金额余额用途,matrix_t09_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,3712080.27,3674220.1076611676,3548088.4697819347,3800351.7455404005,37860.16233883239,1,0.06849170789579422,0.06849170789579422
B_GRU_选用版本,逐笔金额余额用途,matrix_t09_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,3733147.596,3700424.9874366606,2898634.3464617003,4502215.628411621,32722.608563339338,1,0.4353864842999896,0.4353864842999896
B_GRU_选用版本,逐笔金额余额用途,matrix_t09_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,3726718.168,3714863.4632157804,2537983.8522900254,4891743.074141536,11854.704784219619,1,0.63906642215509,0.63906642215509
B_GRU_选用版本,逐笔金额余额用途,matrix_t10_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-08,下一银行营业日的日末余额,2758300.72,2701589.777939319,2608845.7425666437,2794333.8133119945,56710.94206068106,1,0.06849170789579424,0.06849170789579424
B_GRU_选用版本,逐笔金额余额用途,matrix_t10_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-08,以后10个银行营业日的日均余额,2764007.079,2729813.7227975093,2140260.611315199,3319366.8342798194,34193.35620249063,1,0.4353864842999895,0.4353864842999895
B_GRU_选用版本,逐笔金额余额用途,matrix_t10_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-08,以后30个银行营业日的日均余额,2865652.542666667,2762690.0769754346,1897335.705143801,3628044.448807068,102962.46569123259,1,0.6390664221550899,0.6390664221550899
B_GRU_选用版本,逐笔金额余额用途,matrix_t12_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-07,下一银行营业日的日末余额,4595761.6,4568045.178656103,4411019.9158712495,4725070.441440957,27716.421343896538,1,0.06849170789579401,0.06849170789579401
B_GRU_选用版本,逐笔金额余额用途,matrix_t12_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-07,以后10个银行营业日的日均余额,4653623.285000001,4695141.484287181,3696966.972210549,5693315.996363813,41518.19928717986,1,0.4353864842999896,0.4353864842999896
B_GRU_选用版本,逐笔金额余额用途,matrix_t12_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-07,以后30个银行营业日的日均余额,4592829.947333334,4703928.000092587,3238793.373452017,6169062.626733158,111098.05275925342,1,0.6390664221550898,0.6390664221550898
B_GRU_选用版本,逐笔金额余额用途,matrix_t12_f03_c02_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-09,下一银行营业日的日末余额,4825863.57,4793171.055415326,4628835.603812587,4957506.507018064,32692.5145846745,1,0.0684917078957941,0.0684917078957941
B_GRU_选用版本,逐笔金额余额用途,matrix_t12_f03_c02_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-09,以后10个银行营业日的日均余额,4889905.18,4829501.134857145,3784857.3857477587,5874144.883966532,60404.045142854564,1,0.4353864842999895,0.4353864842999895
B_GRU_选用版本,逐笔金额余额用途,matrix_t12_f03_c02_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-09,以后30个银行营业日的日均余额,4827330.027666667,4852616.755841346,3319273.927702409,6385959.583980284,25286.728174679913,1,0.6390664221550898,0.6390664221550898
B_GRU_选用版本,逐笔金额余额用途,matrix_t13_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期下降,2025-05-15,下一银行营业日的日末余额,3254570.29,3198347.604752519,3088439.2990987166,3308255.9104063218,56222.68524748087,1,0.06849170789579426,0.06849170789579426
B_GRU_选用版本,逐笔金额余额用途,matrix_t13_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期下降,2025-05-15,以后10个银行营业日的日均余额,3200199.7819999997,3227655.317845422,2528992.7751215287,3926317.860569315,27455.535845422186,1,0.43538648429998955,0.43538648429998955
B_GRU_选用版本,逐笔金额余额用途,matrix_t13_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期下降,2025-05-15,以后30个银行营业日的日均余额,3176588.1539999996,3236219.7373468005,2210713.0035073212,4261726.47118628,59631.58334680088,1,0.63906642215509,0.63906642215509
B_GRU_选用版本,逐笔金额余额用途,matrix_t14_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-11,下一银行营业日的日末余额,3865588.45,3845563.271972229,3713535.6213071775,3977590.92263728,20025.178027771413,1,0.06849170789579424,0.06849170789579424
B_GRU_选用版本,逐笔金额余额用途,matrix_t14_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-11,以后10个银行营业日的日均余额,3832178.9960000007,3874272.1932832464,3035001.9163483996,4713542.470218093,42093.19728324562,1,0.43538648429998955,0.43538648429998955
B_GRU_选用版本,逐笔金额余额用途,matrix_t14_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-11,以后30个银行营业日的日均余额,3828809.2113333335,3888486.954997931,2656594.205813946,5120379.704181916,59677.74366459763,1,0.6390664221550899,0.6390664221550899
B_GRU_选用版本,逐笔金额余额用途,matrix_t14_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-16,下一银行营业日的日末余额,3756842.15,3736781.764310879,3608623.046187221,3864940.4824345373,20060.38568912074,1,0.06849170789579413,0.06849170789579413
B_GRU_选用版本,逐笔金额余额用途,matrix_t14_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-16,以后10个银行营业日的日均余额,3848170.2509999997,3758946.383940068,2944270.046752698,4573622.721127438,89223.86705993162,1,0.43538648429998955,0.43538648429998955
B_GRU_选用版本,逐笔金额余额用途,matrix_t14_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-16,以后30个银行营业日的日均余额,3799763.337,3785997.884183766,2590204.466623241,4981791.301744291,13765.45281623397,1,0.6390664221550898,0.6390664221550898
B_GRU_选用版本,逐笔金额余额用途,matrix_t14_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-09,下一银行营业日的日末余额,3832111.97,3813556.4292889694,3682751.667247129,3944361.1913308096,18555.54071103083,1,0.06849170789579413,0.06849170789579413
B_GRU_选用版本,逐笔金额余额用途,matrix_t14_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-09,以后10个银行营业日的日均余额,3896670.975,3850836.339914727,3019339.692733139,4682332.987096315,45834.63508527307,1,0.4353864842999895,0.4353864842999895
B_GRU_选用版本,逐笔金额余额用途,matrix_t14_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-09,以后30个银行营业日的日均余额,3870530.6010000003,3857776.081088293,2637293.5752919973,5078258.586884588,12754.519911707379,1,0.6390664221550898,0.6390664221550898
B_GRU_选用版本,逐笔金额余额用途,matrix_t15_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-15,下一银行营业日的日末余额,4013009.37,3992651.6108955573,3855506.132079497,4129797.0897116177,20357.759104442783,1,0.06849170789579428,0.06849170789579428
B_GRU_选用版本,逐笔金额余额用途,matrix_t15_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-15,以后10个银行营业日的日均余额,4046537.182,4026400.4395051138,3154597.2724675788,4898203.606542649,20136.742494886275,1,0.43538648429998944,0.43538648429998944
B_GRU_选用版本,逐笔金额余额用途,matrix_t15_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-15,以后30个银行营业日的日均余额,4005001.053,4047977.8336512577,2768332.8495449675,5327622.817757548,42976.78065125784,1,0.6390664221550898,0.6390664221550898
B_GRU_选用版本,逐笔金额余额用途,matrix_t15_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-11,下一银行营业日的日末余额,4295996.05,4235107.334275432,4089796.533970067,4380418.1345807975,60888.71572456788,1,0.06849170789579422,0.06849170789579422
B_GRU_选用版本,逐笔金额余额用途,matrix_t15_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-11,以后10个银行营业日的日均余额,4277362.147,4271177.9850631235,3347469.6936590513,5194886.276467196,6184.161936876364,1,0.4353864842999896,0.4353864842999896
B_GRU_选用版本,逐笔金额余额用途,matrix_t15_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-11,以后30个银行营业日的日均余额,4103068.803666667,4275743.678574665,2919911.620876117,5631575.736273214,172674.87490799837,1,0.63906642215509,0.63906642215509
