方法,资料,企业编号,来源组,余额走势,预测日期,预测内容,实际余额_cny,预测余额_cny,预测下限_cny,预测上限_cny,绝对误差_cny,实际余额是否落在范围内,范围宽度占预测日余额比例,漏出范围扣分
A_LSTM_选用版本,每天余额收入支出,business_102_d2_m_abundant_t10,F-SHAPE-D2-M-10,长期上升,2025-05-12,以后10个银行营业日的日均余额,3211926.4329999997,3260380.001792474,2618232.2785059786,3902527.7250789697,48453.568792474456,1,0.39978632494540106,0.39978632494540106
A_LSTM_选用版本,每天余额收入支出,business_102_d2_m_abundant_t10,F-SHAPE-D2-M-10,长期上升,2025-05-12,以后30个银行营业日的日均余额,3699233.9060000004,3285490.6301031434,2388403.630607336,4182577.629598951,413743.275896857,1,0.55850562367363,0.55850562367363
A_LSTM_选用版本,每天余额收入支出,business_102_d2_m_abundant_t11,F-SHAPE-D2-M-11,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,3178119.21,3311973.400278884,3198596.575658868,3425350.2248989,133854.19027888402,0,0.06847390079930021,0.13031039646125353
A_LSTM_选用版本,每天余额收入支出,business_102_d2_m_abundant_t11,F-SHAPE-D2-M-11,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,3351846.8320000004,3283770.5952337985,2621817.59533579,3945723.595131807,68076.23676620191,1,0.399786324945401,0.399786324945401
A_LSTM_选用版本,每天余额收入支出,business_102_d2_m_abundant_t11,F-SHAPE-D2-M-11,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,3645877.603333333,3266319.9979697927,2341564.822561634,4191075.1733779516,379557.60536354035,1,0.5585056236736299,0.5585056236736299
A_LSTM_选用版本,每天余额收入支出,business_102_d2_m_abundant_t12,F-SHAPE-D2-M-12,长期上升,2025-05-12,下一银行营业日的日末余额,3933394.75,3936269.9275117964,3801517.012980021,4071022.8420435716,2875.1775117963552,1,0.06847390079930017,0.06847390079930017
A_LSTM_选用版本,每天余额收入支出,business_102_d2_m_abundant_t12,F-SHAPE-D2-M-12,长期上升,2025-05-12,以后10个银行营业日的日均余额,3867034.218,3900326.631766968,3113568.8766590427,4687084.386874894,33292.413766968064,1,0.39978632494540123,0.39978632494540123
A_LSTM_选用版本,每天余额收入支出,business_102_d2_m_abundant_t12,F-SHAPE-D2-M-12,长期上升,2025-05-12,以后30个银行营业日的日均余额,4085134.505000001,3866489.581560697,2767380.8745366964,4965598.288584698,218644.92343930388,1,0.55850562367363,0.55850562367363
A_LSTM_选用版本,每天余额收入支出,business_102_e2_s_abundant_t07,F-SHAPE-E2-S-07,长期下降,2025-05-12,下一银行营业日的日末余额,1309069.96,1309251.6089611962,1264433.045671004,1354070.1722513882,181.64896119618788,1,0.06847390079930037,0.06847390079930037
A_LSTM_选用版本,每天余额收入支出,business_102_e2_s_abundant_t07,F-SHAPE-E2-S-07,长期下降,2025-05-12,以后10个银行营业日的日均余额,1346496.9190000002,1319270.6530220949,1057596.5188196832,1580944.7872245065,27226.265977905365,1,0.3997863249454011,0.3997863249454011
A_LSTM_选用版本,每天余额收入支出,business_102_e2_s_abundant_t07,F-SHAPE-E2-S-07,长期下降,2025-05-12,以后30个银行营业日的日均余额,1276911.976,1316359.8401220846,950798.3729009777,1681921.3073431915,39447.864122084575,1,0.5585056236736299,0.5585056236736299
A_LSTM_选用版本,每天余额收入支出,business_102_e2_s_abundant_t08,F-SHAPE-E2-S-08,长期下降,2025-05-12,下一银行营业日的日末余额,1395335.14,1394885.5164093236,1347113.4964302548,1442657.5363883923,449.6235906763468,1,0.06847390079930013,0.06847390079930013
A_LSTM_选用版本,每天余额收入支出,business_102_e2_s_abundant_t08,F-SHAPE-E2-S-08,长期下降,2025-05-12,以后10个银行营业日的日均余额,1399281.4,1404662.4787609372,1125744.5249170489,1683580.4326048256,5381.078760937322,1,0.3997863249454011,0.3997863249454011
A_LSTM_选用版本,每天余额收入支出,business_102_e2_s_abundant_t08,F-SHAPE-E2-S-08,长期下降,2025-05-12,以后30个银行营业日的日均余额,1327069.2299999997,1412580.2356249348,1022928.9743252189,1802231.4969246506,85511.00562493503,1,0.55850562367363,0.55850562367363
A_LSTM_选用版本,每天余额收入支出,business_102_e2_s_abundant_t09,F-SHAPE-E2-S-09,冲高回落,2025-05-12,下一银行营业日的日末余额,1505817.24,1492341.5438449685,1441261.590117887,1543421.4975720502,13475.696155031445,1,0.06847390079930034,0.06847390079930034
A_LSTM_选用版本,每天余额收入支出,business_102_e2_s_abundant_t09,F-SHAPE-E2-S-09,冲高回落,2025-05-12,以后10个银行营业日的日均余额,1498041.691,1474251.1537922982,1176019.7584642293,1772482.549120367,23790.537207701942,1,0.39978632494540095,0.39978632494540095
A_LSTM_选用版本,每天余额收入支出,business_102_e2_s_abundant_t09,F-SHAPE-E2-S-09,冲高回落,2025-05-12,以后30个银行营业日的日均余额,1444591.6820000003,1463079.2641880012,1046446.9257269303,1879711.6026490722,18487.582188000903,1,0.55850562367363,0.55850562367363
A_LSTM_选用版本,每天余额收入支出,business_102_e2_s_abundant_t10,F-SHAPE-E2-S-10,长期下降,2025-05-12,下一银行营业日的日末余额,1517602.97,1524351.2232698973,1472172.7704842223,1576529.6760555722,6748.253269897308,1,0.06847390079930027,0.06847390079930027
A_LSTM_选用版本,每天余额收入支出,business_102_e2_s_abundant_t10,F-SHAPE-E2-S-10,长期下降,2025-05-12,以后10个银行营业日的日均余额,1447099.6520000002,1515225.8388755862,1210580.8334498797,1819870.8443012927,68126.18687558593,1,0.39978632494540123,0.39978632494540123
A_LSTM_选用版本,每天余额收入支出,business_102_e2_s_abundant_t10,F-SHAPE-E2-S-10,长期下降,2025-05-12,以后30个银行营业日的日均余额,1428263.719333333,1512867.27787851,1087275.0598916207,1938459.4958653995,84603.5585451771,1,0.55850562367363,0.55850562367363
A_LSTM_选用版本,每天余额收入支出,business_102_e2_s_abundant_t11,F-SHAPE-E2-S-11,冲高回落,2025-05-12,下一银行营业日的日末余额,1412708.21,1412710.1384255725,1364343.317510624,1461076.9593405211,1.9284255725797266,1,0.06847390079930037,0.06847390079930037
A_LSTM_选用版本,每天余额收入支出,business_102_e2_s_abundant_t11,F-SHAPE-E2-S-11,冲高回落,2025-05-12,以后10个银行营业日的日均余额,1426692.802,1433435.2053720178,1151044.4936239698,1715825.9171200658,6742.4033720178995,1,0.3997863249454011,0.3997863249454011
A_LSTM_选用版本,每天余额收入支出,business_102_e2_s_abundant_t11,F-SHAPE-E2-S-11,冲高回落,2025-05-12,以后30个银行营业日的日均余额,1467346.3476666668,1463651.2616167532,1069148.5216692996,1858154.0015642068,3695.0860499136616,1,0.5585056236736299,0.5585056236736299
A_LSTM_选用版本,每天余额收入支出,business_102_e2_s_abundant_t12,F-SHAPE-E2-S-12,长期下降,2025-05-12,下一银行营业日的日末余额,1519542.52,1512384.1060359657,1460630.422192292,1564137.7898796394,7158.413964034291,1,0.06847390079930038,0.06847390079930038
A_LSTM_选用版本,每天余额收入支出,business_102_e2_s_abundant_t12,F-SHAPE-E2-S-12,长期下降,2025-05-12,以后10个银行营业日的日均余额,1462905.128,1501230.7837791503,1199065.8008480205,1803395.7667102802,38325.655779150315,1,0.3997863249454011,0.3997863249454011
A_LSTM_选用版本,每天余额收入支出,business_102_e2_s_abundant_t12,F-SHAPE-E2-S-12,长期下降,2025-05-12,以后30个银行营业日的日均余额,1438778.1796666665,1495023.2613529493,1072895.6603967883,1917150.8623091104,56245.08168628276,1,0.5585056236736299,0.5585056236736299
A_LSTM_选用版本,每天余额收入支出,business_102_e3_m_abundant_t07,F-SHAPE-E3-M-07,长期波动或平稳,2025-05-12,下一银行营业日的日末余额,3513081.98,3486212.6823503417,3366806.52876694,3605618.8359337435,26869.297649658285,1,0.06847390079930031,0.06847390079930031
A_LSTM_选用版本,每天余额收入支出,business_102_e3_m_abundant_t07,F-SHAPE-E3-M-07,长期波动或平稳,2025-05-12,以后10个银行营业日的日均余额,3580232.34,3470800.5843215007,2773645.219142391,4167955.9495006106,109431.75567849912,1,0.3997863249454011,0.3997863249454011
A_LSTM_选用版本,每天余额收入支出,business_102_e3_m_abundant_t07,F-SHAPE-E3-M-07,长期波动或平稳,2025-05-12,以后30个银行营业日的日均余额,3384013.4883333337,3478478.3511514557,2504545.1079872437,4452411.594315668,94464.86281812191,1,0.55850562367363,0.55850562367363
A_LSTM_选用版本,每天余额收入支出,business_102_e3_m_abundant_t08,F-SHAPE-E3-M-08,长期波动或平稳,2025-05-12,下一银行营业日的日末余额,3872542.72,3849377.4344461933,3717576.0264666,3981178.8424257864,23165.285553806927,1,0.06847390079930016,0.06847390079930016
A_LSTM_选用版本,每天余额收入支出,business_102_e3_m_abundant_t08,F-SHAPE-E3-M-08,长期波动或平稳,2025-05-12,以后10个银行营业日的日均余额,3576668.464,3821887.786584872,3052362.4652038887,4591413.107965855,245219.32258487167,1,0.3997863249454011,0.3997863249454011
A_LSTM_选用版本,每天余额收入支出,business_102_e3_m_abundant_t08,F-SHAPE-E3-M-08,长期波动或平稳,2025-05-12,以后30个银行营业日的日均余额,3594791.7050000005,3808241.135240934,2733206.31605538,4883275.954426488,213449.43024093332,1,0.5585056236736299,0.5585056236736299
A_LSTM_选用版本,每天余额收入支出,business_102_e3_m_abundant_t09,F-SHAPE-E3-M-09,长期上升,2025-05-12,下一银行营业日的日末余额,3635120.17,3634835.65940956,3510380.230452502,3759291.0883666174,284.510590440128,1,0.06847390079930021,0.06847390079930021
A_LSTM_选用版本,每天余额收入支出,business_102_e3_m_abundant_t09,F-SHAPE-E3-M-09,长期上升,2025-05-12,以后10个银行营业日的日均余额,3534364.858,3650700.94626289,2924065.279513289,4377336.613012491,116336.08826289,1,0.39978632494540106,0.39978632494540106
A_LSTM_选用版本,每天余额收入支出,business_102_e3_m_abundant_t09,F-SHAPE-E3-M-09,长期上升,2025-05-12,以后30个银行营业日的日均余额,3676876.248000001,3659968.638088451,2644851.1092512305,4675086.166925672,16907.609911549836,1,0.55850562367363,0.55850562367363
A_LSTM_选用版本,每天余额收入支出,business_102_e3_m_abundant_t10,F-SHAPE-E3-M-10,长期上升,2025-05-12,下一银行营业日的日末余额,3465682.7,3509165.7687802278,3388967.172220788,3629364.3653396675,43483.068780227564,1,0.06847390079930016,0.06847390079930016
A_LSTM_选用版本,每天余额收入支出,business_102_e3_m_abundant_t10,F-SHAPE-E3-M-10,长期上升,2025-05-12,以后10个银行营业日的日均余额,3725426.9379999996,3569362.362886169,2867580.302551372,4271144.423220966,156064.57511383062,1,0.3997863249454011,0.3997863249454011
A_LSTM_选用版本,每天余额收入支出,business_102_e3_m_abundant_t10,F-SHAPE-E3-M-10,长期上升,2025-05-12,以后30个银行营业日的日均余额,3653302.226333334,3634126.1252719183,2653729.3412053813,4614522.909338456,19176.10106141586,1,0.55850562367363,0.55850562367363
A_LSTM_选用版本,每天余额收入支出,business_102_e3_m_abundant_t11,F-SHAPE-E3-M-11,冲高回落,2025-05-12,下一银行营业日的日末余额,3411016.1,3348193.529864871,3233517.5862161573,3462869.4735135846,62822.57013512915,1,0.06847390079930024,0.06847390079930024
A_LSTM_选用版本,每天余额收入支出,business_102_e3_m_abundant_t11,F-SHAPE-E3-M-11,冲高回落,2025-05-12,以后10个银行营业日的日均余额,3358171.518,3303414.498227756,2633876.5642733104,3972952.4321822016,54757.01977224415,1,0.3997863249454012,0.3997863249454012
A_LSTM_选用版本,每天余额收入支出,business_102_e3_m_abundant_t11,F-SHAPE-E3-M-11,冲高回落,2025-05-12,以后30个银行营业日的日均余额,3008153.2436666656,3279948.207094456,2344596.800496318,4215299.613692595,271794.96342779044,1,0.5585056236736301,0.5585056236736301
A_LSTM_选用版本,每天余额收入支出,business_102_e3_m_abundant_t12,F-SHAPE-E3-M-12,长期波动或平稳,2025-05-12,下一银行营业日的日末余额,3678619.68,3743137.1949697235,3614972.1564880656,3871302.2334513813,64517.5149697233,1,0.06847390079930031,0.06847390079930031
A_LSTM_选用版本,每天余额收入支出,business_102_e3_m_abundant_t12,F-SHAPE-E3-M-12,长期波动或平稳,2025-05-12,以后10个银行营业日的日均余额,3728718.4970000004,3723237.847226478,2974943.5464351396,4471532.148017816,5480.64977352228,1,0.39978632494540095,0.39978632494540095
A_LSTM_选用版本,每天余额收入支出,business_102_e3_m_abundant_t12,F-SHAPE-E3-M-12,长期波动或平稳,2025-05-12,以后30个银行营业日的日均余额,3708566.0253333333,3738778.9952305765,2693404.1310153846,4784153.859445768,30212.969897243194,1,0.5585056236736298,0.5585056236736298
A_LSTM_选用版本,每天余额收入支出,contract_diversity_t05_0002,contract_diversity_t05_0002,长期下降,2025-05-09,下一银行营业日的日末余额,1199350.08,1198794.3262178276,1157732.2370170513,1239856.415418604,555.7537821724545,1,0.06847390079930007,0.06847390079930007
A_LSTM_选用版本,每天余额收入支出,contract_diversity_t05_0002,contract_diversity_t05_0002,长期下降,2025-05-09,以后10个银行营业日的日均余额,1089053.0470000003,1189764.9481865868,950023.0677835004,1429506.8285896732,100711.90118658659,1,0.399786324945401,0.399786324945401
A_LSTM_选用版本,每天余额收入支出,contract_diversity_t05_0002,contract_diversity_t05_0002,长期下降,2025-05-09,以后30个银行营业日的日均余额,1061960.1453333334,1194823.1561540887,859901.2739373797,1529745.0383707976,132863.01082075527,1,0.5585056236736299,0.5585056236736299
A_LSTM_选用版本,每天余额收入支出,matrix_t07_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-15,下一银行营业日的日末余额,3857348.08,3795552.3989423537,3665564.292495493,3925540.5053892145,61795.681057646405,1,0.06847390079930014,0.06847390079930014
A_LSTM_选用版本,每天余额收入支出,matrix_t07_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-15,以后10个银行营业日的日均余额,3809836.1350000002,3789601.8766831476,3030663.5548352236,4548540.198531072,20234.258316852618,1,0.39978632494540095,0.39978632494540095
A_LSTM_选用版本,每天余额收入支出,matrix_t07_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-15,以后30个银行营业日的日均余额,3888821.190333334,3785333.385496193,2725088.713967268,4845578.057025118,103487.80483714072,1,0.5585056236736297,0.5585056236736297
A_LSTM_选用版本,每天余额收入支出,matrix_t07_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-08,下一银行营业日的日末余额,3383478.33,3493756.721025993,3374085.0684514795,3613428.3736005067,110278.39102599304,1,0.06847390079930035,0.06847390079930035
A_LSTM_选用版本,每天余额收入支出,matrix_t07_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-08,以后10个银行营业日的日均余额,3290770.2700000005,3518636.826860872,2819931.340180077,4217342.313541668,227866.5568608716,1,0.39978632494540123,0.39978632494540123
A_LSTM_选用版本,每天余额收入支出,matrix_t07_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-08,以后30个银行营业日的日均余额,3598615.725666667,3554712.394105664,2578613.615198861,4530811.173012467,43903.33156100288,1,0.5585056236736298,0.5585056236736298
A_LSTM_选用版本,每天余额收入支出,matrix_t07_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-09,下一银行营业日的日末余额,3650145.41,3580488.014731757,3457752.340660746,3703223.6888027675,69657.39526824327,1,0.06847390079930012,0.06847390079930012
A_LSTM_选用版本,每天余额收入支出,matrix_t07_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-09,以后10个银行营业日的日均余额,3656289.8,3569269.320042833,2852674.478741672,4285864.161343995,87020.4799571666,1,0.39978632494540123,0.39978632494540123
A_LSTM_选用版本,每天余额收入支出,matrix_t07_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-09,以后30个银行营业日的日均余额,3831493.975,3590385.27516991,2589294.8831539517,4591475.667185868,241108.69983009016,1,0.5585056236736299,0.5585056236736299
A_LSTM_选用版本,每天余额收入支出,matrix_t08_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期下降,2025-05-09,下一银行营业日的日末余额,2400769.93,2400321.907092091,2318126.8660777095,2482516.948106473,448.0229079090059,1,0.0684739007993004,0.0684739007993004
A_LSTM_选用版本,每天余额收入支出,matrix_t08_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期下降,2025-05-09,以后10个银行营业日的日均余额,2267424.034999999,2399991.295500823,1920093.801823759,2879888.7891778867,132567.2605008236,1,0.399786324945401,0.399786324945401
A_LSTM_选用版本,每天余额收入支出,matrix_t08_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期下降,2025-05-09,以后30个银行营业日的日均余额,2259048.5616666665,2391357.8959763437,1720936.1424505701,3061779.649502117,132309.33430967713,1,0.55850562367363,0.55850562367363
A_LSTM_选用版本,每天余额收入支出,matrix_t08_f03_c02_calendar01_revision01,shared_contract_factory,长期下降,2025-05-08,下一银行营业日的日末余额,2218302.92,2305883.567413913,2226908.228787408,2384858.906040418,87580.64741391316,0,0.0684739007993004,0.10577915776331351
A_LSTM_选用版本,每天余额收入支出,matrix_t08_f03_c02_calendar01_revision01,shared_contract_factory,长期下降,2025-05-08,以后10个银行营业日的日均余额,2198841.082,2338985.9812101787,1877886.7883461504,2800085.174074207,140144.89921017876,1,0.39978632494540095,0.39978632494540095
A_LSTM_选用版本,每天余额收入支出,matrix_t08_f03_c02_calendar01_revision01,shared_contract_factory,长期下降,2025-05-08,以后30个银行营业日的日均余额,2443778.928,2367670.185315921,1723509.8521151743,3011830.5185166677,76108.74268407887,1,0.5585056236736299,0.5585056236736299
A_LSTM_选用版本,每天余额收入支出,matrix_t09_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-16,下一银行营业日的日末余额,3485079.98,3444833.120165252,3326879.7687758715,3562786.4715546328,40246.859834747855,1,0.0684739007993003,0.0684739007993003
A_LSTM_选用版本,每天余额收入支出,matrix_t09_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-16,以后10个银行营业日的日均余额,3555932.0560000003,3437744.0412961463,2749070.8926001126,4126417.18999218,118188.01470385399,1,0.399786324945401,0.399786324945401
A_LSTM_选用版本,每天余额收入支出,matrix_t09_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-16,以后30个银行营业日的日均余额,3675386.6749999993,3438128.8677959754,2476045.368636044,4400212.366955907,237257.80720402393,1,0.5585056236736299,0.5585056236736299
A_LSTM_选用版本,每天余额收入支出,matrix_t09_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,3712080.27,3681918.5533105037,3555819.708280444,3808017.3983405633,30161.7166894963,1,0.06847390079930032,0.06847390079930032
A_LSTM_选用版本,每天余额收入支出,matrix_t09_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,3733147.596,3640436.429079794,2904205.6426639818,4376667.215495606,92711.16692020604,1,0.3997863249454012,0.3997863249454012
A_LSTM_选用版本,每天余额收入支出,matrix_t09_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,3726718.168,3615345.2775961002,2586823.267517226,4643867.287674975,111372.89040389983,1,0.5585056236736298,0.5585056236736298
A_LSTM_选用版本,每天余额收入支出,matrix_t10_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-08,下一银行营业日的日末余额,2758300.72,2707715.6861705077,2614995.763234766,2800435.609106249,50585.03382949252,1,0.06847390079930014,0.06847390079930014
A_LSTM_选用版本,每天余额收入支出,matrix_t10_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-08,以后10个银行营业日的日均余额,2764007.079,2732782.4282916337,2191435.187854008,3274129.6687292596,31224.650708366185,1,0.39978632494540095,0.39978632494540095
A_LSTM_选用版本,每天余额收入支出,matrix_t10_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-08,以后30个银行营业日的日均余额,2865652.542666667,2749354.169201493,1993086.484993169,3505621.8534098165,116298.37346517434,1,0.55850562367363,0.55850562367363
A_LSTM_选用版本,每天余额收入支出,matrix_t12_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-07,下一银行营业日的日末余额,4595761.6,4581001.972425126,4424017.534494729,4737986.410355522,14759.627574874088,1,0.0684739007993004,0.0684739007993004
A_LSTM_选用版本,每天余额收入支出,matrix_t12_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-07,以后10个银行营业日的日均余额,4653623.285000001,4529233.302144985,3612676.325235412,5445790.279054558,124389.98285501637,1,0.3997863249454012,0.3997863249454012
A_LSTM_选用版本,每天余额收入支出,matrix_t12_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-07,以后30个银行营业日的日均余额,4592829.947333334,4535885.48597252,3255445.9259370225,5816325.046008017,56944.46136081405,1,0.5585056236736298,0.5585056236736298
A_LSTM_选用版本,每天余额收入支出,matrix_t12_f03_c02_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-09,下一银行营业日的日末余额,4825863.57,4798485.892130218,4634193.165951243,4962778.618309194,27377.67786978185,1,0.06847390079930013,0.06847390079930013
A_LSTM_选用版本,每天余额收入支出,matrix_t12_f03_c02_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-09,以后10个银行营业日的日均余额,4889905.18,4744771.295975979,3785544.7228197274,5703997.869132231,145133.88402402028,1,0.399786324945401,0.399786324945401
A_LSTM_选用版本,每天余额收入支出,matrix_t12_f03_c02_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-09,以后30个银行营业日的日均余额,4827330.027666667,4738304.82843954,3398255.4018912045,6078354.254987876,89025.19922712632,1,0.5585056236736299,0.5585056236736299
A_LSTM_选用版本,每天余额收入支出,matrix_t13_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期下降,2025-05-15,下一银行营业日的日末余额,3254570.29,3208727.013136942,3098847.282443005,3318606.7438308788,45843.2768630581,1,0.06847390079930034,0.06847390079930034
A_LSTM_选用版本,每天余额收入支出,matrix_t13_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期下降,2025-05-15,以后10个银行营业日的日均余额,3200199.7819999997,3175567.8127872148,2534032.6700928435,3817102.955481586,24631.969212784898,1,0.39978632494540095,0.39978632494540095
A_LSTM_选用版本,每天余额收入支出,matrix_t13_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期下降,2025-05-15,以后30个银行营业日的日均余额,3176588.1539999996,3146314.737787829,2250083.5197040075,4042545.95587165,30273.41621217085,1,0.55850562367363,0.55850562367363
A_LSTM_选用版本,每天余额收入支出,matrix_t14_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-11,下一银行营业日的日末余额,3865588.45,3853757.4375673,3721764.112650394,3985750.7624842064,11831.012432700023,1,0.06847390079930031,0.06847390079930031
A_LSTM_选用版本,每天余额收入支出,matrix_t14_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-11,以后10个银行营业日的日均余额,3832178.9960000007,3785301.66282307,3014655.830325188,4555947.495320952,46877.3331769309,1,0.39978632494540106,0.39978632494540106
A_LSTM_选用版本,每天余额收入支出,matrix_t14_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-11,以后30个银行营业日的日均余额,3828809.2113333335,3747419.822945946,2670819.638161,4824020.007730892,81389.38838738762,1,0.55850562367363,0.55850562367363
A_LSTM_选用版本,每天余额收入支出,matrix_t14_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-16,下一银行营业日的日末余额,3756842.15,3743156.3258433742,3615030.9275876284,3871281.72409912,13685.824156625662,1,0.06847390079930017,0.06847390079930017
A_LSTM_选用版本,每天余额收入支出,matrix_t14_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-16,以后10个银行营业日的日均余额,3848170.2509999997,3690207.705438018,2942144.8449480534,4438270.565927982,157962.54556198185,1,0.3997863249454012,0.3997863249454012
A_LSTM_选用版本,每天余额收入支出,matrix_t14_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-16,以后30个银行营业日的日均余额,3799763.337,3693589.14843904,2648537.6087144488,4738640.688163631,106174.18856095988,1,0.5585056236736298,0.5585056236736298
A_LSTM_选用版本,每天余额收入支出,matrix_t14_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-09,下一银行营业日的日末余额,3832111.97,3819168.2926143864,3688397.5383829963,3949939.0468457765,12943.677385613788,1,0.06847390079930034,0.06847390079930034
A_LSTM_选用版本,每天余额收入支出,matrix_t14_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-09,以后10个银行营业日的日均余额,3896670.975,3776209.246853178,3012701.41928335,4539717.074423006,120461.72814682219,1,0.3997863249454011,0.3997863249454011
A_LSTM_选用版本,每天余额收入支出,matrix_t14_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-09,以后30个银行营业日的日均余额,3870530.6010000003,3784151.037859203,2717522.7196574192,4850779.356060986,86379.56314079743,1,0.5585056236736298,0.5585056236736298
A_LSTM_选用版本,每天余额收入支出,matrix_t15_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-15,下一银行营业日的日末余额,4013009.37,4004654.6998690837,3867544.877380629,4141764.5223575383,8354.670130916405,1,0.06847390079930019,0.06847390079930019
A_LSTM_选用版本,每天余额收入支出,matrix_t15_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-15,以后10个银行营业日的日均余额,4046537.182,3970542.129067546,3170023.516768248,4771060.741366845,75995.05293245381,1,0.3997863249454012,0.3997863249454012
A_LSTM_选用版本,每天余额收入支出,matrix_t15_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-15,以后30个银行营业日的日均余额,4005001.053,3978323.2433171687,2859990.476718341,5096656.009915996,26677.809682831168,1,0.55850562367363,0.55850562367363
A_LSTM_选用版本,每天余额收入支出,matrix_t15_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-11,下一银行营业日的日末余额,4295996.05,4242639.385993521,4097366.364910227,4387912.407076814,53356.664006479084,1,0.0684739007993002,0.0684739007993002
A_LSTM_选用版本,每天余额收入支出,matrix_t15_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-11,以后10个银行营业日的日均余额,4277362.147,4208254.067013665,3360074.4462434794,5056433.68778385,69108.07998633478,1,0.39978632494540095,0.39978632494540095
A_LSTM_选用版本,每天余额收入支出,matrix_t15_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-11,以后30个银行营业日的日均余额,4103068.803666667,4227519.634696656,3042603.9471723,5412435.322221012,124450.83102998883,1,0.5585056236736299,0.5585056236736299
A_LSTM_选用版本,每天余额收入支出,matrix_t15_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-08,下一银行营业日的日末余额,4078705.61,4045889.097374978,3907327.490214668,4184450.704535288,32816.51262502186,1,0.06847390079930012,0.06847390079930012
A_LSTM_选用版本,每天余额收入支出,matrix_t15_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-08,以后10个银行营业日的日均余额,4001836.4189999998,4052987.8102162573,3243992.922258672,4861982.698173843,51151.39121625759,1,0.3997863249454012,0.3997863249454012
